HGNC.symbol	PROBEID
SLC16A3	202855_s_at
SLC16A3	202856_s_at
SLC16A3	217691_x_at
SLC16A3	202855_s_at
SLC16A3	202856_s_at
SLC16A3	217691_x_at
SLC16A3	202855_s_at
SLC16A3	202856_s_at
SLC16A3	217691_x_at
FAM86B1	65585_at
FAM86B1	65585_at
FAM86B1	65585_at
FAM86B1	65585_at
FAM86B1	65585_at
FAM86B1	65585_at
FAM86B1	65585_at
FMO4	206263_at
KDM5D	206700_s_at
KDM5D	206700_s_at
KDM5D	206700_s_at
KDM5D	206700_s_at
KDM5D	206700_s_at
KDM5D	206700_s_at
G6PC	1555612_s_at
G6PC	1555612_s_at
G6PC	206952_at
HS3ST6	239547_at
DCSTAMP	221266_s_at
DCSTAMP	221266_s_at
DCSTAMP	221266_s_at
DCSTAMP	221266_s_at
RPL10P2	217379_at
GOLGA6L22	1561171_a_at
GOLGA6L22	1561170_at
GOLGA6L22	1561171_a_at
GOLGA6L22	1561170_at
TUBB2BP1	209372_x_at
KRBA1	236275_at
KRBA1	236275_at
KRBA1	236275_at
KRBA1	236275_at
SPATA5L1	218933_at
SPATA5L1	222163_s_at
SPATA5L1	218933_at
SPATA5L1	222163_s_at
SPATA5L1	218933_at
SPATA5L1	222163_s_at
SPATA5L1	218933_at
SPATA5L1	222163_s_at
GABBR2	217077_s_at
GABBR2	211679_x_at
GABBR2	209991_x_at
GABBR2	209990_s_at
GABBR2	217077_s_at
GABBR2	211679_x_at
GABBR2	209991_x_at
UBN1	209088_s_at
UBN1	207253_s_at
UBN1	209088_s_at
UBN1	209088_s_at
UBN1	207253_s_at
UBN1	209088_s_at
TLR9	223903_at
WRNIP1	222489_s_at
WRNIP1	222489_s_at
WRNIP1	218015_s_at
WRNIP1	222489_s_at
WRNIP1	222489_s_at
WRNIP1	222489_s_at
RPS26P15	217753_s_at
BAIAP3	216356_x_at
BAIAP3	204874_x_at
BAIAP3	216356_x_at
BAIAP3	204874_x_at
BAIAP3	216356_x_at
BAIAP3	204874_x_at
BAIAP3	216356_x_at
BAIAP3	204874_x_at
BAIAP3	216356_x_at
BAIAP3	204874_x_at
BAIAP3	216356_x_at
BAIAP3	204874_x_at
DDX12P	232816_s_at
DDX12P	208149_x_at
DDX12P	213378_s_at
ENG	201808_s_at
ENG	201809_s_at
ENG	201808_s_at
ENG	201809_s_at
ENG	201808_s_at
ENG	201808_s_at
ENG	201809_s_at
GP9	206883_x_at
NTRK2	236095_at
NTRK2	236095_at
NTRK2	207152_at
NTRK2	229463_at
NTRK2	207152_at
NTRK2	214680_at
NTRK2	221795_at
NTRK2	221796_at
NTRK2	207152_at
NTRK2	214680_at
NTRK2	221795_at
NTRK2	221796_at
NTRK2	207152_at
SSB	201138_s_at
SSB	201139_s_at
SSB	201138_s_at
SSB	201138_s_at
SSB	201138_s_at
SSB	201138_s_at
SSB	201139_s_at
SSB	201138_s_at
SSB	201138_s_at
SSB	201139_s_at
SSB	201139_s_at
DVL3	201908_at
DNAL1	226309_at
DNAL1	223958_s_at
DNAL1	223959_at
DNAL1	223958_s_at
DNAL1	223959_at
DNAL1	223958_s_at
DNAL1	223958_s_at
DNAL1	223959_at
DNAL1	223958_s_at
IFT20	210312_s_at
IFT20	210312_s_at
IFT20	210312_s_at
IFT20	210312_s_at
IFT20	210312_s_at
IFT20	210312_s_at
IFT20	210312_s_at
IFT20	210312_s_at
CYP2C19	216058_s_at
UBE2NL	217393_x_at
MIR210HG	230710_at
MIR210HG	236480_at
MIR210HG	230710_at
MIR210HG	230710_at
MIR210HG	230710_at
DSCR3	217309_s_at
DSCR3	203635_at
DSCR3	217309_s_at
DSCR3	203635_at
DSCR3	217309_s_at
DSCR3	203635_at
DSCR3	217309_s_at
DSCR3	217309_s_at
DSCR3	217309_s_at
DSCR3	217309_s_at
YAE1D1	223433_at
YAE1D1	223433_at
YAE1D1	223433_at
PURA	204021_s_at
PURA	204021_s_at
PURA	241685_x_at
PURA	226977_at
PURA	204021_s_at
PURA	241874_at
PURA	229167_at
PURA	204020_at
OR8B2	1568939_at
FOXS1	229731_at
TMEM212	217016_x_at
ITGA9-AS1	1563635_at
TDP1	226044_at
TDP1	219715_s_at
TDP1	219715_s_at
TDP1	219715_s_at
TDP1	226044_at
TDP1	219715_s_at
TDP1	226044_at
TDP1	219715_s_at
TDP1	226044_at
TDP1	219715_s_at
TDP1	219715_s_at
TDP1	219715_s_at
MYL12B	221474_at
MYL12B	201318_s_at
MYL12B	221474_at
MYL12B	201318_s_at
MYL12B	221474_at
MYL12B	201318_s_at
MYL12B	221474_at
MYL12B	201318_s_at
ANKRD54	231847_at
ANKRD54	231847_at
ANKRD54	231847_at
ANKRD54	231847_at
ANKRD54	231847_at
ANKRD54	231847_at
HOMER1	226651_at
HOMER1	1570644_at
HOMER1	213793_s_at
HOMER1	213793_s_at
HOMER1	213793_s_at
HOMER1	213793_s_at
HOMER1	213793_s_at
LYRM1	203897_at
LYRM1	203897_at
LYRM1	203897_at
LYRM1	203897_at
LYRM1	203897_at
LYRM1	203897_at
TFF1	205009_at
PPP1R12A	201602_s_at
PPP1R12A	201603_at
PPP1R12A	201604_s_at
PPP1R12A	201602_s_at
PPP1R12A	201603_at
PPP1R12A	201604_s_at
PPP1R12A	201602_s_at
PPP1R12A	201602_s_at
PPP1R12A	201602_s_at
PPP1R12A	201602_s_at
PPP1R12A	201602_s_at
PPP1R12A	201602_s_at
PPP1R12A	201602_s_at
PPP1R12A	201602_s_at
PPP1R12A	201603_at
PPP1R12A	201604_s_at
TMEM158	213338_at
CAPN13	229499_at
CAPN13	229499_at
CAPN13	1552801_at
TRPC5OS	231138_at
LRRC57	238495_at
LRRC57	229232_at
LRRC57	229232_at
LRRC57	229232_at
C17orf62	218130_at
C17orf62	218130_at
C17orf62	218130_at
C17orf62	218130_at
C17orf62	218130_at
C17orf62	218130_at
C17orf62	218130_at
C17orf62	218130_at
C17orf62	218130_at
C17orf62	218130_at
CD1A	210325_at
RANGRF	218526_s_at
RANGRF	223554_s_at
RANGRF	218526_s_at
RANGRF	218526_s_at
RANGRF	223554_s_at
RANGRF	218526_s_at
RANGRF	223554_s_at
RANGRF	218526_s_at
RANGRF	223554_s_at
RANGRF	218526_s_at
TRAV8-3	215797_at
NIFK	224713_at
NIFK	224714_at
NIFK	224713_at
NIFK	224714_at
NIFK	224713_at
NIFK	224714_at
NIFK	224713_at
NIFK	224714_at
NIFK	224713_at
NIFK	224714_at
NIFK	224714_at
RPUSD1	226078_at
RPUSD1	226078_at
RPUSD1	226078_at
RPUSD1	226078_at
RPUSD1	226078_at
RPUSD1	226078_at
SNX20	1563641_a_at
SNX20	1563641_a_at
SNX20	1563641_a_at
SNX20	229045_at
SNX20	228869_at
SNX20	229045_at
MRPS6	224919_at
MRPS6	224919_at
MRPS6	224919_at
MRPS6	224919_at
MRPS6	224919_at
KCNQ1	204487_s_at
KCNQ1	211217_s_at
KCNQ1	211217_s_at
KCNQ1	204487_s_at
KCNQ1	211217_s_at
POLE	216026_s_at
POLE	216026_s_at
POLE	216026_s_at
POLE	216026_s_at
POLE	216026_s_at
IFIH1	219209_at
IFIH1	216020_at
IFIH1	1555464_at
TMEM151A	235614_at
SLC5A3	212944_at
SLC5A3	213167_s_at
SLC5A3	1553313_s_at
SLC5A3	213164_at
TREX2	211788_s_at
TREX2	213334_x_at
TREX2	207891_s_at
TREX2	211788_s_at
TREX2	213334_x_at
TREX2	207891_s_at
TREX2	211788_s_at
TREX2	213334_x_at
TREX2	207891_s_at
TREX2	211788_s_at
TREX2	211788_s_at
TREX2	211788_s_at
TREX2	211788_s_at
IGHM	212827_at
IGHM	209374_s_at
IGHM	209374_s_at
KCNJ14	220776_at
KCNJ14	220776_at
TEAD4	41037_at
TEAD4	204281_at
TEAD4	41037_at
TEAD4	204281_at
TEAD4	41037_at
TEAD4	204281_at
RAD50	238656_at
RAD50	208393_s_at
RAD50	209349_at
RAD50	238656_at
RAD50	208393_s_at
RAD50	209349_at
RAD50	209349_at
PCDHA2	211365_s_at
PCDHA2	210572_at
PCDHA2	211365_s_at
PCDHA2	223435_s_at
PCDHA2	210674_s_at
PCDHA2	211365_s_at
PCDHA2	224212_s_at
FGF7	1554741_s_at
FGF7	205782_at
FGF7	1555103_s_at
FGF7	1555102_at
FGF7	1554741_s_at
FGF7	1554741_s_at
FGF7	1554741_s_at
FGF7	205782_at
PCDHA1	224212_s_at
PCDHA1	223435_s_at
PCDHA1	210674_s_at
PCDHA1	224212_s_at
ITGA6	215177_s_at
ITGA6	215177_s_at
ITGA6	201656_at
ITGA6	215177_s_at
ITGA6	215177_s_at
ITGA6	215177_s_at
ITGA6	201656_at
ITGA6	215177_s_at
HPSE2	220927_s_at
HPSE2	220927_s_at
HPSE2	220927_s_at
HPSE2	220927_s_at
HPSE2	220927_s_at
MEI1	1554208_at
MEI1	230011_at
MEI1	1564621_a_at
MEI1	230011_at
MEI1	1554208_at
MEI1	230011_at
MEI1	1554208_at
MEI1	230011_at
MEI1	1564621_a_at
ATG2A	213300_at
ATG2A	213300_at
ATG2A	213300_at
GRIK3	230593_at
GRIK3	207454_at
ARRB1	218832_x_at
ARRB1	222912_at
ARRB1	222756_s_at
ARRB1	228444_at
ARRB1	218832_x_at
ARRB1	222912_at
ARRB1	222756_s_at
ARRB1	228444_at
ARRB1	218832_x_at
ARRB1	218832_x_at
ARRB1	218832_x_at
MAT2B	217993_s_at
MAT2B	217993_s_at
MAT2B	217993_s_at
MAT2B	217993_s_at
MAT2B	217993_s_at
SH3BGR	204979_s_at
SH3BGR	204979_s_at
SH3BGR	204979_s_at
SH3BGR	204979_s_at
SH3BGR	204979_s_at
SH3BGR	204979_s_at
SH3BGR	204979_s_at
STAP2	221610_s_at
STAP2	221610_s_at
STAP2	221610_s_at
STAP2	221610_s_at
STAP2	221610_s_at
STAP2	221610_s_at
STAP2	221610_s_at
CCNG2	228081_at
CCNG2	202769_at
CCNG2	211559_s_at
CCNG2	202770_s_at
CCNG2	211559_s_at
CCNG2	202770_s_at
CCNG2	1555056_at
CCNG2	211559_s_at
CCNG2	211559_s_at
CCNG2	202770_s_at
CCNG2	211559_s_at
CCNG2	1555056_at
CCNG2	211559_s_at
CISH	221223_x_at
CISH	223961_s_at
CISH	223377_x_at
CISH	221223_x_at
CISH	223961_s_at
CISH	223377_x_at
CISH	221223_x_at
CISH	223961_s_at
CISH	223377_x_at
HOXA4	206289_at
HOXA4	206289_at
HOXA4	206289_at
HOXA4	206289_at
DDC	214347_s_at
DDC	205311_at
DDC	214347_s_at
DDC	205311_at
DDC	214347_s_at
DDC	205311_at
DDC	214347_s_at
DDC	205311_at
DDC	205311_at
DDC	214347_s_at
DDC	205311_at
DDC	214347_s_at
DDC	205311_at
DDC	205311_at
DDC	214347_s_at
DDC	214347_s_at
DDC	214347_s_at
DDC	205311_at
DDC	214347_s_at
DDC	205311_at
DDC	214347_s_at
DDC	205311_at
SPACA4	231054_at
PTCHD1	1552848_a_at
PTCHD1	240041_at
PTCHD1	1552848_a_at
LINC01231	1562861_at
PRY	208332_at
PRY	208332_at
C10orf126	1553915_at
C10orf126	1553915_at
HPN	204934_s_at
HPN	205508_at
HPN	204934_s_at
HPN	205508_at
HPN	204934_s_at
HPN	204934_s_at
HPN	204934_s_at
HPN	204934_s_at
DNAH9	207959_s_at
DNAH9	210345_s_at
DNAH9	240857_at
DNAH9	207959_s_at
DNAH9	210345_s_at
DNAH9	240857_at
DNAH9	240857_at
DNAH9	207959_s_at
DNAH9	210345_s_at
DNAH9	207959_s_at
DNAH9	210345_s_at
FAM150B	238018_at
FAM150B	238018_at
FAM150B	238018_at
FAM150B	238018_at
FAM150B	238018_at
FAM150B	238018_at
HOXA3	235521_at
HOXA3	208604_s_at
HOXA3	235521_at
HOXA3	208604_s_at
HOXA3	235521_at
HOXA3	208604_s_at
XKRX	230349_at
XKRX	230349_at
C2orf49	243093_at
C2orf49	226951_at
C2orf49	219662_at
C2orf49	243093_at
C2orf49	219662_at
PGA3	213265_at
PGA3	213265_at
PGA3	213265_at
BICDL2	235095_at
BICDL2	235095_at
BICDL2	235095_at
BICDL2	235095_at
LRRFIP2	220610_s_at
LRRFIP2	218364_at
LRRFIP2	220610_s_at
LRRFIP2	232704_s_at
LRRFIP2	218364_at
LRRFIP2	220610_s_at
LRRFIP2	218364_at
LRRFIP2	220610_s_at
LRRFIP2	218364_at
LRRFIP2	220610_s_at
LRRFIP2	218364_at
LRRFIP2	220610_s_at
LRRFIP2	218364_at
LRRFIP2	220610_s_at
LRRFIP2	218364_at
RPL7P9	200717_x_at
RPL7P9	212042_x_at
AKIRIN2	223145_s_at
AKIRIN2	223143_s_at
AKIRIN2	223144_s_at
ZCWPW2	243863_at
ZCWPW2	243863_at
ZCWPW2	243863_at
GJB6	231771_at
GJB6	231771_at
GJB6	231771_at
GJB6	231771_at
GJB6	231771_at
CEP164	1558953_s_at
CEP164	1558953_s_at
CEP164	204250_s_at
CEP164	1558953_s_at
CEP164	204251_s_at
CEP164	1558953_s_at
CEP164	1558953_s_at
CEP164	1558953_s_at
CEP164	204250_s_at
CEP164	204251_s_at
CEP164	204250_s_at
CEP164	204251_s_at
CEP164	204250_s_at
CEP164	204251_s_at
CEP164	204250_s_at
CEP164	204250_s_at
CEP164	204251_s_at
SRRT	222047_s_at
SRRT	201679_at
SRRT	201680_x_at
SRRT	222047_s_at
SRRT	201679_at
SRRT	201680_x_at
SRRT	222047_s_at
SRRT	201679_at
SRRT	201680_x_at
SRRT	222047_s_at
SRRT	201679_at
SRRT	201680_x_at
SRRT	201679_at
SRRT	201679_at
SRRT	222047_s_at
SRRT	201680_x_at
SRRT	222046_at
SRRT	222046_at
SRRT	222047_s_at
SRRT	201680_x_at
SRRT	222047_s_at
SRRT	201680_x_at
SRRT	222046_at
SRRT	222047_s_at
SRRT	201680_x_at
PCGF2	203793_x_at
PCGF2	203792_x_at
PCGF2	214239_x_at
PCGF2	213551_x_at
PCGF2	214239_x_at
PCGF2	213551_x_at
PCGF2	203793_x_at
PCGF2	203792_x_at
PCGF2	214239_x_at
PCGF2	213551_x_at
PCGF2	203792_x_at
PCGF2	203792_x_at
PCGF2	203792_x_at
PCGF2	203793_x_at
PCGF2	203792_x_at
PCGF2	214239_x_at
PCGF2	213551_x_at
FAM135A	223497_at
FAM135A	223497_at
FAM135A	221233_s_at
FAM135A	233730_at
FAM135A	223497_at
FAM135A	223497_at
FAM135A	223497_at
FAM135A	223497_at
FAM135A	223497_at
LGR5	213880_at
LGR5	210393_at
LGR5	213880_at
LGR5	210393_at
LGR5	210393_at
LGR5	210393_at
IGF1	209540_at
IGF1	211577_s_at
IGF1	209541_at
IGF1	209542_x_at
IGF1	211577_s_at
IGF1	209542_x_at
IGF1	211577_s_at
IGF1	209542_x_at
IGF1	211577_s_at
IGF1	209542_x_at
IGF1	211577_s_at
IGF1	209542_x_at
IGF1	209540_at
IGF1	211577_s_at
IGF1	209541_at
IGF1	209542_x_at
POP5	204839_at
POP5	204839_at
POP5	204839_at
POP5	204839_at
POP5	204839_at
POP5	204839_at
POP5	204839_at
POP5	204839_at
ZNF814	1556204_a_at
ZNF814	222135_at
ZNF814	1556204_a_at
ZNF814	1557248_at
ZNF814	1557248_at
ZNF814	60794_f_at
ZNF814	60794_f_at
ZNF814	241912_at
PHF11	221816_s_at
PHF11	221816_s_at
PHF11	221816_s_at
PHF11	221816_s_at
PHF11	221816_s_at
PHF11	221816_s_at
PHF11	221816_s_at
ELAVL1	227746_at
ELAVL1	244660_at
ELAVL1	201726_at
ELAVL1	201727_s_at
ELAVL1	201727_s_at
ELAVL1	201727_s_at
BCRP1	217223_s_at
HTR1F	221458_at
GIGYF2	1558305_at
GIGYF2	212261_at
GIGYF2	212260_at
GIGYF2	212261_at
GIGYF2	212260_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	212261_at
GIGYF2	212260_at
GIGYF2	212261_at
GIGYF2	212260_at
GIGYF2	1558305_at
GIGYF2	212261_at
GIGYF2	212260_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	1558305_at
GIGYF2	212261_at
GIGYF2	212260_at
GIGYF2	237052_x_at
GIGYF2	212261_at
GIGYF2	212260_at
ITGAM	205786_s_at
RAPH1	225188_at
RAPH1	225186_at
RAPH1	225189_s_at
RAPH1	1552482_at
RAPH1	1552482_at
P2RX2	221356_x_at
P2RX2	224557_x_at
P2RX2	224069_x_at
P2RX2	221372_s_at
P2RX2	221356_x_at
P2RX2	224069_x_at
P2RX2	221372_s_at
P2RX2	221356_x_at
P2RX2	224557_x_at
P2RX2	224069_x_at
P2RX2	221372_s_at
P2RX2	221356_x_at
P2RX2	224557_x_at
P2RX2	224069_x_at
P2RX2	221372_s_at
P2RX2	221356_x_at
P2RX2	224557_x_at
P2RX2	224069_x_at
P2RX2	221372_s_at
P2RX2	221356_x_at
P2RX2	224557_x_at
P2RX2	224069_x_at
P2RX2	221372_s_at
P2RX2	221356_x_at
P2RX2	224069_x_at
P2RX2	221372_s_at
P2RX2	221356_x_at
P2RX2	224557_x_at
P2RX2	224069_x_at
P2RX2	221372_s_at
MLH1	202520_s_at
MLH1	202520_s_at
MLH1	202520_s_at
MLH1	202520_s_at
MLH1	202520_s_at
MLH1	202520_s_at
MLH1	202520_s_at
FBXO24	223941_at
FBXO24	221157_s_at
FBXO24	223941_at
FBXO24	221157_s_at
FBXO24	223941_at
FBXO24	221157_s_at
FBXO24	223941_at
FBXO24	221157_s_at
PSME3	200987_x_at
PSME3	209852_x_at
PSME3	209853_s_at
PSME3	200988_s_at
PSME3	200987_x_at
PSME3	209853_s_at
PSME3	200987_x_at
PSME3	209852_x_at
PSME3	209853_s_at
PSME3	200988_s_at
PSME3	200987_x_at
PSME3	209853_s_at
PSME3	200987_x_at
PSME3	209852_x_at
PSME3	209853_s_at
PSME3	200988_s_at
PSME3	200987_x_at
PSME3	209853_s_at
PSME3	200987_x_at
PSME3	209852_x_at
PSME3	209853_s_at
PSME3	200988_s_at
PSME3	200987_x_at
PSME3	209852_x_at
PSME3	209853_s_at
PSME3	200988_s_at
MOB3A	235163_at
MOB3A	225530_at
MOB3A	235163_at
MOB3A	235163_at
MED20	212872_s_at
MED20	206961_s_at
MED20	212872_s_at
MED20	206961_s_at
MED20	212872_s_at
MED20	206961_s_at
MED20	206961_s_at
MED20	206961_s_at
CD37	204192_at
CD37	204192_at
CD37	204192_at
CD37	204192_at
CD37	204192_at
CD37	204192_at
CD37	204192_at
CD37	204192_at
CD37	204192_at
CD37	204192_at
MTUS1	212095_s_at
MTUS1	212096_s_at
MTUS1	212093_s_at
MTUS1	212095_s_at
MTUS1	212096_s_at
MTUS1	212093_s_at
MTUS1	212095_s_at
MTUS1	212096_s_at
MTUS1	212093_s_at
MTUS1	212095_s_at
MTUS1	212096_s_at
MTUS1	212093_s_at
MTUS1	212095_s_at
MTUS1	212096_s_at
MTUS1	212093_s_at
MTUS1	212095_s_at
MTUS1	212093_s_at
MTUS1	212095_s_at
MTUS1	212093_s_at
MTUS1	239576_at
MTUS1	212093_s_at
MTUS1	212095_s_at
MTUS1	212095_s_at
MTUS1	212095_s_at
MTUS1	212095_s_at
MTUS1	212095_s_at
MTUS1	212095_s_at
MTUS1	212095_s_at
MTUS1	212096_s_at
MTUS1	212093_s_at
MTUS1	212095_s_at
MTUS1	212096_s_at
MTUS1	212093_s_at
CEP76	219311_at
CEP76	52285_f_at
CEP76	219311_at
CEP76	52285_f_at
CEP76	219311_at
SPRY1	212558_at
SPRY1	212558_at
SPRY1	212558_at
SPRY1	212558_at
YWHAZP3	200641_s_at
KLF12	208467_at
KLF12	206966_s_at
KLF12	214276_at
KLF12	238940_at
KLF12	239019_at
KLF12	229881_at
KLF12	227261_at
KLF12	206965_at
KLF12	206966_s_at
AKR1D1	207102_at
AKR1D1	207102_at
LINC01004	235217_at
SSSCA1-AS1	1557131_at
SSSCA1-AS1	1557131_at
TRIM29	202504_at
TRIM29	211002_s_at
TRIM29	202504_at
TRIM29	211002_s_at
TRIM29	202504_at
TRIM29	202504_at
TRIM29	202504_at
TRIM29	202504_at
TRIM29	211002_s_at
TRIM29	211002_s_at
TRIM29	211002_s_at
TRIM29	211001_at
TRIM29	202504_at
TRIM29	211002_s_at
TRIM29	211002_s_at
TRIM29	211002_s_at
TRIM29	202504_at
TRIM29	211002_s_at
PURG	235634_at
PURG	220860_at
NCR3	210763_x_at
NCR3	211583_x_at
NCR3	210763_x_at
NCR3	211010_s_at
NCR3	211583_x_at
NCR3	210763_x_at
NCR3	211010_s_at
NCR3	211583_x_at
NCR3	210763_x_at
NCR3	211010_s_at
NCR3	211583_x_at
NCR3	210763_x_at
NCR3	211010_s_at
NCR3	211583_x_at
NCR3	210763_x_at
NCR3	211010_s_at
NCR3	211583_x_at
KCNJ16	219564_at
KCNJ16	222901_s_at
KCNJ16	222901_s_at
KCNJ16	219564_at
KCNJ16	222901_s_at
KCNJ16	222901_s_at
KCNJ16	219564_at
KCNJ16	222901_s_at
KCNJ16	219564_at
KCNJ16	222901_s_at
KCNJ16	219564_at
KCNJ16	222901_s_at
KCNJ16	219564_at
KCNJ16	222901_s_at
IL24	206569_at
IL24	206569_at
IL24	206569_at
IL24	206569_at
IL24	206569_at
IL24	206569_at
HIP1	205426_s_at
HIP1	226364_at
HIP1	205425_at
HIP1	205426_s_at
HIP1	226364_at
HIP1	205425_at
HIP1	1560317_s_at
OXTR	206825_at
ZBED5-AS1	235010_at
ZBED5-AS1	235010_at
CT45A1	1567912_s_at
CT45A1	235700_at
CT45A1	1567912_s_at
CT45A1	235700_at
CT45A5	1567912_s_at
CT45A5	235700_at
CT45A5	1567912_s_at
CT45A5	235700_at
WIPF2	212050_at
WIPF2	212049_at
WIPF2	231251_at
WIPF2	212050_at
WIPF2	212051_at
WIPF2	212049_at
WIPF2	212050_at
WIPF2	212051_at
WIPF2	212050_at
WIPF2	212050_at
MUM1	229033_s_at
MUM1	229033_s_at
MUM1	223347_at
MUM1	221290_s_at
MUM1	223348_x_at
MUM1	223347_at
MUM1	221290_s_at
MUM1	223348_x_at
MUM1	221290_s_at
MUM1	223348_x_at
MUM1	221290_s_at
MUM1	223348_x_at
MUM1	221290_s_at
MUM1	223348_x_at
MUM1	221290_s_at
MUM1	223348_x_at
MUM1	223347_at
MUM1	221290_s_at
MUM1	223348_x_at
SOCS7	214015_at
SOCS7	214015_at
SOCS7	228662_at
SOCS7	226572_at
NEK6	223159_s_at
NEK6	223158_s_at
NEK6	223159_s_at
NEK6	223158_s_at
NEK6	244823_at
NEK6	223159_s_at
NEK6	223158_s_at
NEK6	223159_s_at
NEK6	223158_s_at
NEK6	223159_s_at
NEK6	223158_s_at
NEK6	223159_s_at
NEK6	223158_s_at
NEK6	223159_s_at
NEK6	223158_s_at
NEK6	223159_s_at
NEK6	223158_s_at
DIDO1	227335_at
DIDO1	213213_at
DIDO1	222595_s_at
DIDO1	218325_s_at
DIDO1	222595_s_at
DIDO1	218325_s_at
DIDO1	222595_s_at
DIDO1	218325_s_at
DIDO1	218325_s_at
DIDO1	227335_at
PGM5	1556378_a_at
PGM5	1556883_a_at
PGM5	1554560_at
PGM5	226303_at
PGM5	208491_s_at
PGM5	208491_s_at
PGM5	226303_at
SMG7	201793_x_at
SMG7	201794_s_at
SMG7	217189_s_at
SMG7	201793_x_at
SMG7	217189_s_at
SMG7	201793_x_at
SMG7	201793_x_at
SMG7	201794_s_at
SMG7	217189_s_at
SMG7	201793_x_at
SMG7	201794_s_at
SMG7	217189_s_at
SMG7	201793_x_at
SMG7	201794_s_at
SMG7	217189_s_at
MEP1B	207251_at
MEP1B	207251_at
NKAPL	230804_at
NKAPL	229340_at
ZNF587	1558251_a_at
ZNF587	231820_x_at
ZNF587	1558253_x_at
ZNF587	219981_x_at
ZNF587	1558251_a_at
ZNF587	1558253_x_at
ZNF587	1558251_a_at
ZNF587	1558253_x_at
ZNF587	219981_x_at
PGBD1	235411_at
TTC37	203049_s_at
TTC37	203048_s_at
TTC37	1554029_a_at
TTC37	1554029_a_at
TTC37	233995_at
IL1RL1	210442_at
IL1RL1	207526_s_at
IL1RL1	234066_at
IL1RL1	242809_at
IL1RL1	207526_s_at
IL1RL1	234066_at
IL1RL1	242809_at
IL1RL1	207526_s_at
IL1RL1	207526_s_at
IL1RL1	207526_s_at
IL1RL1	234066_at
IL1RL1	242809_at
CATSPER2	1553323_a_at
CATSPER2	217588_at
CATSPER2	1561405_s_at
CATSPER2	1553323_a_at
CATSPER2	217588_at
CATSPER2	1561405_s_at
CATSPER2	1553323_a_at
CATSPER2	217588_at
CATSPER2	1561405_s_at
CATSPER2	1561405_s_at
CATSPER2	1553323_a_at
CATSPER2	217588_at
CATSPER2	1561405_s_at
CATSPER2	1553323_a_at
CATSPER2	217588_at
CATSPER2	1561405_s_at
CATSPER2	1561405_s_at
CATSPER2	1561405_s_at
CATSPER2	217588_at
CATSPER2	1561155_at
ALDH3B1	211004_s_at
ALDH3B1	205640_at
ALDH3B1	1565731_at
ALDH3B1	211004_s_at
ALDH3B1	205640_at
ALDH3B1	211004_s_at
ALDH3B1	205640_at
ALDH3B1	211004_s_at
ALDH3B1	205640_at
ALDH3B1	211004_s_at
ALDH3B1	205640_at
ALDH3B1	211004_s_at
ALDH3B1	211004_s_at
ALDH3B1	205640_at
ZNF568	1561425_a_at
ZNF568	1564356_at
ZNF568	1568900_a_at
ZNF568	1564356_at
ZNF568	1568900_a_at
ZNF568	1560779_a_at
ZNF568	1560779_a_at
ZNF568	1564356_at
ZNF568	1568900_a_at
ZNF568	1561425_a_at
ZNF568	1562282_at
ZNF568	1560779_a_at
ZNF568	1560779_a_at
ZNF568	1560779_a_at
ZNF568	1564356_at
ZNF568	1568900_a_at
ZNF568	1564356_at
ZNF568	1568900_a_at
HN1L	212115_at
HN1L	212109_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	212115_at
HN1L	212109_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	212115_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	216031_x_at
HN1L	216031_x_at
ICAM5	206906_at
ICAM5	206906_at
FABP4	203980_at
FABP4	235978_at
FABP4	235978_at
FABP4	203980_at
FABP4	235978_at
FABP4	235978_at
OR6B1	234363_at
GOLGA6L2	1560790_at
GOLGA6L2	1560790_at
GOLGA6L2	1560790_at
GOLGA6L2	1560790_at
CRTC1	207159_x_at
CRTC1	207159_x_at
CRTC1	213091_at
CRTC1	207159_x_at
CRTC1	207159_x_at
DCAF7	221744_at
DCAF7	224730_at
DCAF7	209592_s_at
DCAF7	221745_at
DCAF7	224748_at
DCAF7	209592_s_at
DCAF7	209592_s_at
DCAF7	221745_at
DCAF7	233782_at
DCAF7	209592_s_at
RBMXL2	207208_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
ITGB2	236988_x_at
ITGB2	236988_x_at
ITGB2	236988_x_at
ITGB2	202803_s_at
ITGB2	1555349_a_at
FETUB	210521_s_at
